Unnamed: 0,updated,content,rating,version,author,sentiment
140,2024-04-30T21:20:07-07:00,MY SCOOTER IS THEY BEST THING I EVER GOT FOR CHRISMAS!!!!!!!!! IF I NEED A RIDE SOME WHERE I RIDE IT IF I JUST WANT TO RIDE IT I WILL RIDE IT,5,6.3.5,Parker Douglas😍🥰,positive
141,2024-04-27T16:03:40-07:00,App forces you to use lite version. Lite version will not connect to Bluetooth with iPhone 15 Max Pro.,1,6.3.5,ryukenden888,negative
142,2024-04-23T05:54:10-07:00,"This app was easy to setup an account with. The initial pairing and registration process with the scooter was fast and easy. On the day-to-day use the app is great. The dashboard shows live speed and power output (or input if your regenerating) battery temp, miles, time, etc. very cool! Just wish I could see live power info on the ninebot display instead of my phone but oh well! The app runs smooth, it connects to the scooter very very fast, almost instantly when I open the app! Although it’s a good app there’s always room for improvement. Being able to customize what your scooter dash is displaying would be a huge upgrade for customers. Personally I’d love to see live battery watts or percentage up there, not just speed. Let’s say your cruising flat ground and using 160 watts to maintain speed, the display could show “16” to indicate 160 watts or “43” for 430 watts. Then a little negative symbol to show if you are in regen braking.",5,6.3.5,Bs602,positive
143,2024-04-10T20:47:46-07:00,Widget doesn’t work,3,6.3.4,maAdaAaaa,neutral
144,2024-03-31T13:30:54-07:00,I’ve had ninebot max for 5 years and a p100s for 1.5 years. Over all very enjoyable but they are very dependent on the app so it needs to be kept up to date or you’ll notice things like bt not connecting and small things like that.,4,6.3.4,Kd8foy,positive
145,2024-03-25T15:51:06-07:00,So I love the app although one thing is is that I don’t have a scooter but I’m getting one it is the ninebot es2 pro KickScooter  15.5 mph best app ever thank u Segway!,5,6.3.4,Jxjdndhdhdhshsgd,positive
146,2024-03-03T20:16:51-07:00,"Trash of an app won’t let me get into “Sports Mode” even after doing tutorials and riding it over 0.6 miles (I did 5+ miles now) 
I got ahold of 2 Customer Service reps and they were absolutely no help either. 
Almost a $1,000 machine and doesn’t even work how it’s supposed to. 
Also getting ZERO help from anyone apart of this Company.
Spend your money elsewhere because this company and there products are garbage!",1,6.3.0,Zac0tea,negative
147,2024-02-27T14:11:03-07:00,My app ALWAYS crashes - undependable I double check to make sure that I have the latest app and I do there are no updates and I cannot ever use this app and I would like to utilize it for the purposes of tracking my rides. No luck.,1,6.3.0,GBRMMH,negative
148,2024-02-22T18:21:12-07:00,I lost a rear tire and the same day it happened. The spare parts store wouldn’t work. Keep someone wanting me to register when I’m already signed in. And tells me this emails are already in use.,3,6.3.0,Pork-O-Nator,neutral
149,2024-02-02T10:30:38-07:00,"You have to make an account to use the app, but if you do you start getting spam. I created a temporary duck email of course, but now I have to choose between disabling the Segway app or disabling my that email because Segway is constantly sending out spam emails",1,6.3.0,ACE-d45,negative
150,2024-01-28T08:43:01-07:00,"First of all, generally speaking, the app is developed much to the Segway scooter world. I purchased a new Cube2000, Segway’s newest innovation. There is no way a person would know this is the correct app until after your Cube arrives. Per the instructions, you have to use the QR code from the instructions card enclosed with the product. Then sync the app using Bluetooth to find your product and complete the process. 
Now, I live in a small framed house with sufficient internet. Unless I’m in the same room with the Cube, I loose the Bluetooth connection, having me to reconnect. I too realize the app doesn’t turn on or off the device, only controls your settings after it’s powered up. I find the app less than desirable especially if you are in a no grid situation. Not much use either if you are boon-docking and away from civilization.
Oh, and yes, I updated the firmware on the Cube before completing the setup of the app. Still no change…

Would I recommend this app?
No, I would not.",2,6.3.0,lonestar7,negative
151,2024-01-27T14:15:58-07:00,ever since I bought the scooter it has been a blast I get to places in no time and I like how it has 4 different modes of speed I consider getting one,5,6.3.0,GGs sucker,positive
152,2024-01-13T12:02:04-07:00,"This scooter is the best form of transportation when you’re in walking distance of your destination; instead of starting you’re car and waiting for it to warm up, you can simply start your scooter and get there in no time. As for the app, it’s pretty simple and has great features like guard mode, perfect for having to leave you’re scooter outside of stores. Highly recommend.",5,6.3.0,.lvjs,positive
153,2024-01-13T10:07:34-07:00,App is good but I wish there was a feature to turn off the Bluetooth mode on scooter when it is turned off to conserve power,4,6.3.0,xlumin8,positive
154,2024-01-03T17:02:37-07:00,Great times.,5,6.0.11,RoyMinHb,positive
155,2023-12-25T08:25:39-07:00,"Interface is very good, works well",4,6.0.11,The Sandroo,positive
156,2023-12-24T14:42:55-07:00,"The content doesn’t load up, cannot access the user manual, glitches … Not sure why I bought this thing.",1,6.0.11,Bormasina,negative
157,2023-12-13T16:44:15-07:00,Cannot connect  to find my because there is no one function segway-lab,2,6.0.10,goldenka4,negative
158,2023-12-13T12:54:37-07:00,"I just bought a Segway ninebot and going through the initial setup.  All I can say is wow.  The app is so horrible on just trying to create an account, then you have to bind with a phone number that doesn’t even format correctly or an email you’ll never get a code for.    The it’s time to create a password …. after I’ve already created and signed in the account!  Oh copy and paste from your keychain? Naaaaah, it won’t do that.",1,6.0.10,Cbp06161616,negative
159,2023-12-09T07:53:14-07:00,"I just purchased a ninebot the QR codes doesn’t work and no one is Available to talk. They claim it’s a easy process, which it totally looks like. QR codes should be larger, and someone should be always available. Instead of, taking to BOT",1,6.0.10,fox6899,negative
160,2023-12-02T09:03:23-07:00,MAKE THE SPEED 20 KM BECAUSE IT IS NOT SUPPOSED TO Go 15KM IT CHANGED BECUAE BEFORE IT WAS 20 now it is 15 max speed,1,6.0.10,1%($,negative
161,2023-11-22T16:24:55-07:00,"There are so many bugs that it’s impossible to even count them all, but one of the major ones is that your device is hobbled by beginner mode, speed limitations, because the app doesn’t ever think you have completed the training modules, forcing you to redo them several times in order to get things to work normally. There are very few instructions or videos to understand what all of the beeping and noises mean needs a native English speaker to review for correct usage also since it was obviously not written by a native speaker.",2,6.0.10,SF_Jeff,negative
162,2023-11-13T07:52:36-07:00,Best thing,5,6.0.9,Apple pig that snorkel,positive
163,2023-11-06T16:30:54-07:00,I think it is utterly and absolutely ridiculous that I am forced to go through a tutorial mode. I have things I need this for such as work and I don’t have time to play around with a childish tutorial mode.,1,6.0.9,Anthony1019,negative
164,2023-11-02T17:59:01-07:00,Does not work.  The app should not be a thing.,1,6.0.9,Scooty Do,negative
165,2023-10-29T13:24:45-07:00,Just got a brand new F30 from Best Buy. Can’t even use it because it has to be paired with app and the app says “Login status expired”. Don’t buy a Segway.,1,6.0.8,mistascott6969,negative
166,2023-10-28T07:35:02-07:00,"Even if I logged through Apple it required my email, required to create another password so Apple login is broken here",1,6.0.8,Andrew Demonov,negative
167,2023-10-26T07:03:06-07:00,"IMPORTANT: social accounts do not work on this app. You can not use Sign in with Apple, Google, etc. you must use email-username/password to get the app to consistently work and activate your scooter. I work in identity for a large tech company. The app can not establish a user session with a federated IDP. They’re likely using a deprecated OAuth library. 
It’s broken and they don’t seem to want to update it. So you can get it to work with this known restraint.",3,6.0.8,KY Mike,neutral
168,2023-10-25T14:38:44-07:00,"I was able to adjust kickstart speed as of a few weeks ago, but now they removed that option for some reason",3,6.0.8,rich floyd,neutral
169,2023-10-22T13:36:00-07:00,Keeps taking me through the binding process. So frustrating!,2,6.0.8,Ms Fitz123,negative
170,2023-10-21T16:39:14-07:00,I just got a new scooter and i wanted to control it with the app but doesn’t seem to work.,1,6.0.8,Kamila Valdivieso,negative
171,2023-10-13T18:10:07-07:00,"Don’t bother with this app, it is clunky and glitchy.",1,6.0.8,Weak 7,negative
172,2023-10-01T11:46:42-07:00,Very difficult to navigate can't figure out how to unbind made me start over on most of my scooters miles to change speed. Overall straight trash!!!!,1,6.0.6,Badgtdgbii,negative
173,2023-09-27T21:02:31-07:00,"I installed this app just this morning and boy did it do a world of wonders. The firmware on my old Max g30 was updated while I crossed my fingers, having read all these negative reviews.
Contrary to all the nay sayers I have to take my hat off to the developers. Good F_____g job!!!
This app works seamlessly on my 14 pro. As for the scoot….well it seems to be on ninebot steroids or something. The acceleration is absolutely breathtaking. This scoot never had this kind of power before. It’s amazing. Thanks again to the developers. You deserve some applause from this user 👏👏👏",2,6.0.6,RedBim428,negative
174,2023-09-27T12:58:02-07:00,Good app cool features and my Segway ninebot max g2 does everything I want it to do on the app,5,6.0.6,Jacktheman5500,positive
175,2023-09-06T11:33:00-07:00,I can never connect to my scooter anymore. Please go back to the office version of the app.,1,6.0.6,PurposefulReview,negative
176,2023-08-29T10:46:44-07:00,"Ever since the app update, I can no longer adjust settings like regenerative braking. Please help.",1,6.0.6,Anthony986,negative
177,2023-08-28T19:08:03-07:00,So confusing,1,6.0.6,Maximum 232,negative
178,2023-08-26T17:15:58-07:00,I’m using a password manager and cannot either populate the password or even paste it. Seriously? Should I just have an easy to guess password to get in? Please make the password field “normal” where we can at least paste something,1,6.0.6,YouplaBoomBoom,negative
179,2023-08-26T09:23:00-07:00,I like it cool features,4,6.0.6,Lukethebadguy,positive
180,2023-08-06T19:09:21-07:00,"It mostly gets the job done but you have to want it. Lots of throwing the app away and reopening to get an initial Bluetooth connection, random other workarounds that become automatic but are dumb if you think about it. 

It should be better, but it’s not and it mostly works.",3,6.0.5,Brianmcsp,neutral
181,2023-08-04T16:04:30-07:00,"Finally shows MPH.  Seems simple fix but it took awhile. Now all 4 units I own are in mph, also, I didn’t need to be original owner of unit to update firmware.",4,6.0.5,Muno11,positive
182,2023-07-31T21:42:19-07:00,"If I buy a product from somebody, and it is trackable and updatable and requires an app, and then somebody steals it, it should not ever work for them. I will never buy another one of these products until people like you and iPhone start fixing this loophole for theft.   You have the mac ID.  You know who took my device.",1,6.0.4,Blindmilkman,negative
183,2023-07-23T23:27:35-07:00,Does a scooter really need an app? It’s just a scooter. Registration is a mess. Should fire the UX designer on the project.,1,6.0.4,Littlet313,negative
184,2023-07-20T07:31:44-07:00,"The app does not allow me to use the advertised max speed. Seems like a glitch that people have already pointed out and still has not been fixed. Also, the scooter anti theft system is really annoying and does not work when it needs to and does work when it doesn’t need to. App provides little to know flexibility with fixing this. Disappointing.",1,6.0.4,NaNi-213,negative
185,2023-07-18T20:29:16-07:00,"Not a fan of being forced to register and provide location, Bluetooth, and network information in order to use something I purchased.",1,6.0.4,Okiepilgrim,negative
186,2023-07-15T12:33:40-07:00,5 stars it’s amazing I never expected something cheap but also very fast some people might say it’s to fast but that’s because they’re not careful and didn’t read the safety precautions don’t worry about those people but I do wanna say that carefully on we’re your riding it,5,6.0.3,Community bad,positive
187,2023-07-15T08:37:45-07:00,Really need an Apple Watch app to enable / disable Guard Mode.,3,6.0.3,James Conklin,neutral
188,2023-07-14T17:22:50-07:00,The app is pretty good for me however I heard the scooter used to go 20 mph on sport mode however mine now can only reach 15 mph (25kmh) please make an unregulated speed more for people who would like a less restricted ride,4,6.0.3,Schultheisz,positive
189,2023-07-08T07:31:33-07:00,"When you look at the reviews on this app you may think that the app and scooter is bad, but when I bought my scooter I had no issues whatsoever. I’ve had a great time on riding my scooter up and down Venice beach and recently got the new max g2",5,6.0.3,VisualTrace,positive
190,2023-07-03T15:54:24-07:00,I use my scooter around town and love it. Battery life is pretty good even on hills. Perfect for running quick errands to the store instead of driving!,4,6.0.2,GMan in San Diego,positive
191,2023-06-30T12:04:38-07:00,Can’t use my new scooter because this app doesn’t work to bind scooter to app. Very disappointing and frustrating start as a new G2 owner.,1,6.0.2,jhash123,negative
192,2023-06-27T12:47:18-07:00,had to call customer service. they said version 6 has a lot of bugs. had to downgrade to og segway app called “lite”,1,6.0.2,version 6 no good,negative
193,2023-06-27T01:26:42-07:00,"Cannot adjust the throttle curve for girl friend. She keeps hurting her self, please help.",1,6.0.2,Jonahsurron,negative
194,2023-06-26T19:03:37-07:00,Should add a feature to override auto lock while riding to make it easier to check app. This is mostly useful for those with a phone mount that what to have the app open to check while riding. App is great no other issues,5,6.0.2,Rock908,positive
195,2023-06-21T05:53:00-07:00,Suddenly you need an account to use your own scooter. I wish i could roll it back to the previous version. The terms and conditions are pretty suspect too.,1,6.0.2,BMORES ASSASSIN,negative
196,2023-06-18T12:32:26-07:00,"Please fix app, my G30LP scooter won’t connect",1,6.0.1,Dylan Wyka,negative
197,2023-06-17T11:29:20-07:00,I just got a Ninebot the other day and this app crashes every time I try to pair it and bind it with my phone. I'm stuck at driving at a very slow speed and there's a very annoying beeping. Please update your app!,1,6.0.1,The8thCharacter,negative
198,2023-06-15T18:17:02-07:00,App doesn’t work never sends verification code so your F,1,6.0.1,1!dg,negative
199,2023-06-14T13:05:14-07:00,App lost my account and in trying to recover/make a new one so glitchy and annoying makes me want to chuck my ninebot off a f*inf cliff.,1,6.0.1,Love 'in Chase,negative
200,2023-06-13T04:19:40-07:00,"Just got today and app doesn’t recognize the new bike. Can’t get out of the valet mode, luckily shop worker had the old app and unlocked it for me before I left. Terrible new customer experience.",1,6.0.1,Japan_Born,negative
201,2023-06-12T23:56:17-07:00,"Not connecting to Bluetooth when already paired

This app has issues",1,6.0.1,GeoUserSuper,negative
202,2023-06-12T19:52:45-07:00,"This app is so great to be able to see all of my specs and data about my Segway. I don’t always have my phone on me. I’m wondering if there could be an app for the Apple Watch. I was thinking that it could just have the main controls and access to edit your account. It would be cool if it could also have the ability to record a trip. It would probably not have any of the social media stuff, but just enough abilities to be able to connect to your Segway without a phone.",5,6.0.1,Johnny Kahlert,positive
203,2023-06-12T15:51:04-07:00,"Since the update, I can no longer connect to my x260. I am now stuck in limited mode with no response from the childish company",1,6.0.1,Isdne,negative
204,2023-06-11T18:55:08-07:00,Poor quality app.,1,6.0.1,Frenchy-k,negative
205,2023-06-10T15:23:23-07:00,What am I doing wrong? My X260 reset to E mode only and the new app will not recognize the bike in order to change bike settings. What gives,3,6.0.1,J1oneill1,neutral
206,2023-06-10T11:10:12-07:00,"6.0.0 does not allow selection of normal mode. Stuck in limited mode. Deleted and reinstalled. No change. Same issue on S mode. 

UPDATE: Days later showed countdown for accepting terms and allowed acceptance and selection of normal mode.  S mode can be selected as well.  Good enough.",4,6.0.1,jswlawyer,positive
207,2023-06-09T02:15:40-07:00,I just can’t connect to my P100se.. Android app works (not tracking my routes accurately and have to add device every time I want to connect to the app..),2,6.0.1,bozh1992,negative
208,2023-06-08T05:20:23-07:00,Please expand support.  One of few differences between the Segway E-bikes ans the cheaper (and identical) SurRon is bluetooth and the app integration.  Now this app doesn’t support the dirt bike and the “lite” app is inferior.,3,6.0.1,Sleeping Booty,neutral
209,2023-06-04T15:20:22-07:00,"Edit: it appears the app does not conform to apple standards as things like paste do not function. For what the app does the physical size of the app is quite large. I’m still unable to simply paste my login or password from apple password utility. Stay away from this app I’m seeing security concerns for merely wanting to control my purchased equipment. Without the app the equipment has become a safety concern to me.

New app update on 053123 will not let me login. Says password is wrong but 1Password doesn’t make mistakes. Completely unable to even paste the password or retrieve a verification code. Somebody dropped the ball on this one. Second question, why is the app so large in file size? For what it does anything over 150mb is ridiculous. We go thru this every time you update the app. Perhaps clean house and hire someone that has a clue how to get an app out that functions.",1,6.0.1,GFelter,negative
210,2023-06-03T10:36:01-07:00,You would think a company like Segway could get their app down.  Holy cow… I only login every month or so every single time I have to create a new user name and password and re-link my scooter. Not even worth it. Next scooter will be going with a different company.,1,6.0.1,Alaskanspear,negative
211,2023-06-02T21:59:14-07:00,the scooter cannot use without app， which will auto update to add more ad，and cannot turn off,1,6.0.1,591072641,negative
212,2023-05-30T06:02:01-07:00,"I wanted to create an account with Apple. Once selected, your prompted with a section to sign-up with an email but you cannot use Apple’s private email relay.",2,6.0.0,DrewTosi,negative
213,2023-05-06T10:57:44-07:00,"I Got Stuck On Step 3/4 (follow mode) On The Remote Tutorial. After Completed, It Does Not Give You A Next Option. I’ve Read This Has Happened To Many People. Very Frustrating.",1,5.4.2,Hydra 3,negative
214,2023-05-05T19:38:16-07:00,"The design are great, but the recording feature constanly snap out in the kiddle of the trip, wven third party app could’ve done it better.",1,5.4.2,hdiwhrhsiej,negative
215,2023-04-28T15:49:58-07:00,"The app is awful. Not intuitive at all, and very buggy. Seems like Segway Ninebot doesn’t care to make necessary updates. Bluetooth connectivity is also unreliable, making this a not so smart piece of technology",1,5.4.2,turbulence19,negative
216,2023-04-23T12:48:29-07:00,"The App forces you to watch a video, but times out the Bluetooth and disconnects before the video end; you have to reconnect and watch the video. And the video takes too long and the connection times out. 

Until they update the app to get around this there’s no way to adjust the device that you’re hoping to control.",1,5.4.1,hrmrhm,negative
217,2023-04-21T11:47:15-07:00,I never thought there could be such a niche media for something like my Segway scooter but it’s been awesome! Posted one pic of my scooter and got lots of attention and feedback 😁 great way to reach people with common interests as you,5,5.4.1,SpootNick319,positive
218,2023-04-16T11:18:34-07:00,"If the inexcusable UI of the app is any indicators to how the rest of the company works, I’ll never purchase another of their products.",1,5.4.1,26333333,negative
219,2023-04-11T09:09:43-07:00,I was gifted a Segway scooter and have had it two years but as of today I do not have one. The app says it tracks where your ride etc. but that’s not the case. I have used the lock on the app but it is not reliable as well. If you are slightly away or distant from your scooter it will disconnect and allow other to get into your vehicle without any notification. The customer service is delayed and you have to constantly open the app.,2,5.4.1,Jessica Timmons,negative
220,2023-04-03T07:39:45-07:00,Got this scooter 8 month ago and it’s got so many issues wiring battery speed issues. Sent in once for repair took 2 months from Time I sent to time I got back. And now having the same issues as before not too happy with a $799 purchase,1,5.4.1,Hahaahalmfao,negative
221,2023-03-29T19:16:08-07:00,This scooter is great for in-city commutes or rides around gated communities or downtown areas and parks. Cruise control is awesome and sport mode halls. Best for continuous flat areas.,5,5.4.1,reggy2091,positive
222,2023-03-28T14:21:04-07:00,worst part of the app is that you have yo search for “device” each time you want you use it. unorganized no chances to modify kickscooter it should be more useful,1,5.4.0,sile0707,negative
223,2023-02-28T13:34:03-07:00,"Perhaps too simple? Overall, the app does let me set an alarm on my scooter, unlocked the higher speed, and actually I appreciate the brief riders safety course. Sure, I know I ought to wear a helmet and protection, but it sets the vibe that Segway/Ninebot users are likely to be a little more safety conscious.

As far as the scooter itself goes, mine is a Walmart version D18W. It owes its 30 lbs weight to the smaller battery capacity… to be able to ride up the obnoxiously steep hill by my house AND keep up with car traffic (no sidewalk), I would need a drastically more powerful scooter, one which would be too heavy to practically carry up steps (or the hill if it only was able to reach 5mph faster top speed). 15mph is honestly as fast as I want to go when I occasionally have to go over cracks, and I can still make a round trip to a cafe and a grocery store before heading back home on one charge (1 mile battery to spare). I don’t feel at all like the scooter will shoot out from under me like my eSkateboard has done, and it seems to absorb bumps and cracks as well as my bike. Grey is a little boring, but I have to admit it looks sleek.

The app has some pros and cons. It’s still a 5-star review, because the app lets me do what I want to do, is easy to arm the alarm and track the scoot, enable walking mode (wish I could enable this from the scooter itself, without a phone), and the eBrake takes a little getting used to but then I need to use the drum break much less. The con is that it doesn’t seem easy to use the community features… there’s a points reward system, which is cool, but it talks about posting comments and reviews, and I don’t see how to do that from the main screen, profile, or “homepage.” So I’ll probably never earn enough reward points to mean anything 😅. Hard to use bonus features aside, the core function is good and hasn’t glitched on me.

Overall, unlike my skateboard, I finally feel like I have my first EV and a decent “last mile” solution. I wouldn’t want anything heavier, and for something faster I would rather have a seated moped scooter that can ride on the street with traffic (so, with hills, I would need a scooter that could hit 35 mph on a 25° incline to be safe among car traffic). The app works fine, this scooter comes with me into the house and stores just fine, and I’m happy with it :)",5,5.3.10,audible-wine taster,positive
224,2023-02-27T17:46:45-07:00,App is not developed by competent developers. Basics such as using a standard login field are missing.   App is hard to use and it isn’t clear when,2,5.3.10,J35321743631111,negative
225,2023-02-21T12:41:19-07:00,"Probably my fault but my kickscooter just won’t connect to the stupid app. I don’t know why, or why your help section is more useless than my cat’s outdoor litter box, but please fix this. Another thing I would like fixed is the horrible grammar everywhere, and it’s even in your help section. “Its soeed decreased why?”",1,5.3.10,taken. Enter another and try a,negative
226,2023-02-21T10:32:25-07:00,"Why is there an option for letting the wheel spin when picked up?? What could that possibly be useful for, besides danger?!",1,5.3.10,Seanusunaes,negative
227,2023-02-19T07:49:26-07:00,First of all the is no place to change the speed settings from metric to imperial second the F35 we got doesn’t go more than 14 km/hr which is 8.75 miles/hr. The advertised speed was 18.5 mph for this model. Very disappointed and definitely will return.,1,5.3.10,Shazee1,negative
228,2023-02-18T09:55:59-07:00,Can’t create an account. Convoluted,1,5.3.10,rvenable,negative
229,2023-02-17T03:25:48-07:00,"I have a P100s and attempted to add it to the app. I was prompted to update the NPC firmware however there seems to be an issue with the software.  After multiple failed attempts at updating, I am unable to add the scooter to the app to customize its’ features.  The app returns to “search” and prompts me again to install the firmware after locating the scooter. The cycle continues over and over.",2,5.3.10,kscottd,negative
230,2023-01-23T22:31:30-07:00,"The app doesn’t work, I trued deleting it the reinstall it, its not working…",1,5.3.8,abdullahmsh67,negative
231,2023-01-17T01:14:30-07:00,Love the Segway community so helpful and nice,5,5.3.8,sofisofarsogood,positive
232,2023-01-14T06:47:40-07:00,"The app sometimes refuses to connect to my scooter, but overall a well-designed app. I do not understand the process with signing in, because there is no reason to sign into your scooter app. Also, the lock feature can come in handy, but a thief can pick up the scooter and wait for the battery to drain, then it’ll be unlocked when it charges, if the thief has a charger. Overall, GREAT scooter! Love it!",4,5.3.8,"Cart,er 100000000000",positive
233,2023-01-08T09:02:43-07:00,"Got it Dec 2022, only 38 miles on it. The scooter is appeared to be well designed, brake is responsive. 

Mode: The Normal mode is way too slow, Sports & D mode have no differences. I ended using D all the time.

Charging: The scooter sometimes turns on by itself when charging (weird) and can’t be turned off even after I remove the power cord.

Speed:  It goes up to 18 mph which is fine on busy city street. 

Suggestion: The sports mode should  be either faster or more torque.",4,5.3.8,eyeperture,positive
234,2023-01-06T14:01:41-07:00,"Now I can’t connect!!!!  I may have to unbind and lose all the data. Not very good software updates if that’s true. 

It doesn’t do what a good Gps app should do; like  track your path! If you close/lock your phone to put it away safely, it stops it’s tracking. The other features are so basic, like braking, cruise mode, or Imp/Metric…yet needed…yet are distracted with the “social” components…who cares what others are doing with their scooter?",2,5.3.8,Capt. Gizmo,negative
235,2022-12-29T09:31:38-07:00,My scooter will not unlock via app after updating.,1,5.3.7,jabeta,negative
236,2022-12-28T21:40:53-07:00,Scooter is easy to pair and I can track my rides.,5,5.3.7,bobbyk_51,positive
237,2022-12-17T15:05:37-07:00,"There always has been constant issues to connect the app with my ninebot every time I tried to lock or unlock it, but with this new update, it won’t even let me connect to my scooter via Bluetooth! Update supposedly enhance the app experience, not making it worst than what it is!!",1,5.3.6,chung5829,negative
238,2022-12-10T13:18:38-07:00,"I live in America and I can’t change to miles, there is no option in settings. Useless",1,5.3.6,Nickickk,negative
239,2022-11-07T10:02:50-07:00,"I like the GP Scooter. unlike other posts I see here I understand the difference between kilometers and miles per hour. I agree, I would like to have more speed on demand at certain times. These machines are built well I’m not too worried about running out of juice or the machine breaking down. I’ve taken the scooter all over the big cities in the middle of the country and it has not yet let me down.",4,5.3.4,Bob 469,positive
240,2022-11-03T09:58:02-07:00,Latest update fixed the ability to change from KM to MPH and also disable the beeping when putting on turn signals. Still wish I had an Apple Watch app to use NFR for unlocking! Please make an Apple Watch app,4,5.3.4,Rasta4Jah,positive
241,2022-10-16T22:16:13-07:00,Once u sync it’s supposed to make the scoote faster. Lies. When u turn the app ok for dashboard mode. It turns off after a bit. Kill the wanna be Facebook Twitter thing. N concentrate on actual person usage customization. The app could be powerful for emerging scooter markets. Or could be the reason Segway & nine it fail. Together.,1,5.3.4,Kgrruhdwyhcdthh,negative
242,2022-10-14T05:48:08-07:00,Watch App老是把登录状态清掉，老是要到手机打开再登录，只用手机都不用频繁登录,1,5.3.4,ssskkkyy,negative
243,2022-10-11T13:56:01-07:00,Can’t get through tutorial as it keeps disconnecting from Bluetooth even though the phone is right next to the Segway.  So now we can’t go the full unlocked potential if it.  Awful awful awful,1,5.3.4,Ddstree,negative
244,2022-09-28T08:56:14-07:00,"the app is lame. bad connectivity, or rather, horrible connectivity. no point in using the app except to turn on cruise control. doesn’t protect or help your experience in any way.",2,5.3.4,kilplyztym,negative
245,2022-09-13T14:29:05-07:00,"Es la segunda vez que tengo este mismo modelo. 

Lastimosamente tenía uno y me lo robaron de mi garaje. 

Sin duda ha sido el mejor monopatín que he tenido. Compre uno nuevamente, porque me hurtaron el primero.

Merece 5 estrellas por comodidad, seguridad, calidad y precio. 

La recomiendo a los amigos y conocidos a ojo cerrado. Lo único que toca hacerle al año de uso es cambio de llanta.(obvio por el dudo). Después sigue funcionando como nueva. 

Te desplazas por cualquier parte literalmente, cómodo, seguro y por el mejor precio del mercado.",5,5.3.2,luis Paya,positive
246,2022-09-07T08:29:40-07:00,"I can switch wheels to mecha but i cant connect to mecha unit, im locked out of speed and fire controls 200$ junk. Fix this ASAP i have over 2k miles on my gokarts…",1,5.3.2,darkmajin,negative
247,2022-09-05T23:33:14-07:00,Cannot believe how good these are for everyday use! I ride it about 19miles a day and sure beats sitting in traffic! I love how fast it goes as well as how convenient it is to use. Only thing I wish was different was that there was better headlight(s) and maybe even an option for lower or brighter lights,5,5.3.2,itsjadenhanks,positive
248,2022-08-29T12:11:42-07:00,"The dashboard screen shows imperial units but the value is metric. The main page correctly shows an imperial value and units or metric value and units, but the dash page always shows metric values regardless of the setting and when it shows imperial units.

I reported this to Segway tech support and sent pictures, even videos of the problem and they just keep making excuses—the Ninebot S Max doesn’t support imperial units (then why an option for it? the phone can convert the value from the S Max, it does so on other pages); try resetting the S Max (tried that multiple times, it does nothing); do this, do that, it works fine here when we tried it (no, it doesn’t, I don’t know what you actually “tried.”). Just fix the bug, it’s ridiculously simple, I could write the corrected code for you if you want.

I love the S Max otherwise, just please fix the app.",3,5.3.2,Quadmax,neutral
249,2022-08-21T14:08:31-07:00,I made a .68 mile ride on my Segway ninebot MAX (g30lp) and when I went to check how many miles my scooter had on it it had added 2 miles and it continues to do this since the day we got it… thanks for you time,2,5.3.2,EEEEKKKK!,negative
250,2022-08-19T00:18:24-07:00,"The app has glitches when talking to reps on app , sometimes it won’t let you text them . 
More app updates options for all the units , for example emoped needs to give us ability to turn on and off leds  ( front rear and handle bar ) also give us the ability to change alarm sound to a real loud and scary sound as the c80 has a friendly alarm low level alarm , I heard many have gps issues after app updates . Ability to have all over units the control on app to reduce if needed the top speed and low speed . A way to let us use  or move the emoped  with out sitting or alarma engaging while we aren’t setting to have the ability to push it and go throw some much settings or ways and won’t lock while using airlock . More accessibility of replacement stores apps",3,5.3.2,Chuck870,neutral
251,2022-08-11T08:03:19-07:00,"Purchased two Ninebots for my wife and daughter.  Had an issue getting the app to work.  Had my young manager look at it and got them working very quick.  I rode one and ended up buying a third.  I had problems again with app, but I do not like electronics.  Called CS and spoke to a patient person.  After about 10 minutes third Ninebot was up and running.  Yes, it does no go 20mph, it gos 19.6mph, that’s 30kph.  Would recommend.  Really nice CS people.

DK Las Vegas",5,5.3.2,DK Las Vegas,positive
252,2022-07-28T07:40:28-07:00,Please add function to use iPhone instead of remote control. Thank,1,5.3.0,aghuiio,negative
253,2022-07-21T18:39:52-07:00,"Your disclosure in the App Store is not clear. Your privacy policy states you are collecting IMSI and other phone identifiers. 

Your tracking is comprehensive and complete and quite onerous. I will be returning this scooter. 

Why can’t I use Apple login and not disclose my email address and phone number?
Why can’t I use a ‘+’ in my email address as allowed by RFC 1918?
Why do you track my location while I’m not using the app?
Why must I use the app to change the units from km to mph?",1,5.3.0,467556,negative
254,2022-07-20T14:17:32-07:00,Keeps disconnecting back from where I was at if I had made a stop after unlocking the device and continue my ride that makes a full burst straight to home when I hit stop. Missing all the paths I had made to home.,3,5.3.0,James5wins,neutral
255,2022-07-17T14:12:14-07:00,"Terrible app, if they can't create an app that doesn't limit the team, better not have it.  I try to register and the app says code although it is the one I just received.  It is very easy to return the scooter and find another brand that works.  There is nothing more frustrating for a buyer than buying a product and finding it doesn't work.  I dedicate myself to technology, I can't imagine how those who don't know much will feel.",1,5.3.0,gyvowebs1,negative
